	index	original	translation	z_mean	similar_sentence	similarity	similar_sentence_quality
4412	4412	În operații în deșert este nevoie de filtre speciale, schimbate de câteva ori pe zi.	Special filters are needed in desert operations, exchanged several times a day.	1.0497120978082561	required operation frequently on older units.	0.3561422526836395	0.6779926084878397
4413	4413	Submarinele britanice au acționat la rândul lor împotriva transporturilor navale japoneze, e adevărat că numai spre sfârșitul războiului.	The British submarines themselves acted against Japanese shipping, it is true that only towards the end of the war.	0.03159867750557243	Only a small British naval force was present at the capitalisation of Japan.	0.6067844033241272	0.7290544669566136
4414	4414	Această povestire este un fragment din Analele Dinastiei Joseon.	This story is a fragment in the Dinastiei Joseon Anals.	-0.6251490970398512	For example, in [Anals of Dinastiei Joseon], which is an official historical record, this battle is described summarily as a strategic failure.	0.4306569993495941	0.8540189140173524
4415	4415	Generalul Kornilov a fost numit comandant suprem de Kerenski.	General Kornilov was appointed as Supreme Commander of Kerenski.	0.9712667260775228	He was ordered by General Duma Iliescu of which he was Chief of Staff.	0.5874091386795044	-0.545689663825257
4416	4416	În timpul luptei, Glowworm nu a mai respectat ordinul de interdicție a comunicării radio și a informat Amiralitatea cu privire la starea de fapt.	During the battle, Glowworm no longer respected the Radio Communication Ban Order and informed Amirality about the state of affairs.	0.9682669526994584	The defeated provinces of governors, which continued to abuse them and to involve them in military adventures without the consent of the Senate.	0.38293901085853577	-0.09900376501224718
4417	4417	Totuși, există și situații în care în urma unui astfel de meci, wrestlerul învins nu se retrage.	However, there are also situations where as a result of such a match, the wrestling party does not withdraw.	-0.7677510525002078	Also in the case of absconds there was a reciprocity regime in place.	0.42216363549232483	-0.9929346623415555
4418	4418	Revoltele federaliste au fost reprimate, orașele erau aprovizionate cu alimente și valoarea asignatului creștea.	The federalist uprisings were repressed, the cities were supplied with food and the value of the nursery signsigner.	-1.3922821652316815	It forced their families to lag behind and borrow to buy food.	0.42206060886383057	0.5137657777750296
4419	4419	Truman, Eisenhower, în parte dar nu total Lyndon Johnson, Ford, Bush Sr sunt președinții care au adoptat în totalitate sau parțial acest model.	Truman, Eisenhower, partly but not totally Lyndon Johnson, Ford, Bush Sr, is the chairpersons who have adopted all or part of this model.	0.3476466971800439	He was the only US president who was the great maker of a great bunch of the State, before Harry S. Truman in 1945.	0.46734681725502014	0.38716147062820677
4420	4420	Din comuna Cașin, 23 de tineri au luptat pe câmpul Bulgariei la Grivița și Plevna, cu toată vitejia și dragoastea pentru domn și țară.	From the commune of Cashin 23 young people fought for Bulgaria in Grivița and Plevna, with all vitejia and love for Sir and country.	-0.5784142763952657	The 1925 Anoucher Socec notes the commune in the same net with 2178 inhabitants in Cashin villages, Curița, Pochiita and Vlașca.	0.3937878906726837	-0.43396371876257295
4421	4421	răspândind lumina mântuirii,sunt și treptele care susțin buna,	widespread the light of food, are also well-sustaining steps,	-1.2969262159653616	Generic action levels have also been formulated for food.	0.4622485339641571	0.8238911183838868
4422	4422	În toiul luptei cursul istoriei Coreei era să se schimbe.	In the midst of the struggle of Korea's history, it was to change.	-0.8209806183982371	After the Second World War, there are great changes in history.	0.5572670698165894	1.0636067839918568
4423	4423	În 210 î.Hr., tânărul Scipio Africanul primește un imperium proconsular și comandamentul forțelor romane din Hispania.	In 210 Hr., the young Scipio African receives a proconsular imperium and command from Roman forces in Hispania.	0.3915723958353928	His son, Hannibal, brought to Hispania, has jailed revenge against Romans, grown between the military.	0.5334887504577637	0.8830400540218185
4424	4424	Între două treimi și trei sferturi din populație locuiește în zone urbane.	Between two thirds and three quarters of the population lives in urban areas.	1.0367112396606717	Nearly two thirds of Greeks live in urban areas.	0.6523215174674988	1.1569521620826373
4425	4425	Până la 12 noiembrie, trupele lui Ahmet Fevzi Pasha, întărite cu Corpul XI pe flancul stâng, susținut de cavalerie, a început să împingă rușii înapoi.	Until 12 November, Ahmet Fevzi Pasha's troops, reinforced with Corps XI on the left side, supported by the cavalerie, started pushing the Russians back.	-0.3731573122504048	Russia has not been able to send troops to the region, with Romania denying the right to transit through the country of tailored troops.	0.39697471261024475	0.003003495750173807
4426	4426	Trei Fw 190 au fost doborâte de artileria antiaeriană.	Three Fw 190 were brought down by the anti-aircraft artillery.	0.9763768415146331	In practice, most of the 99 Fw 190 aeroplanes were operational and ready to fight.	0.5937996506690979	0.7702257874567447
4427	4427	Romancierul intervine în afacerea Dreyfus la sfârșitul anului 1897.	The Romancian interferes in Dreyfus at the end of 1897.	-0.07134817681637563	In 410, the visitors invade Rome by putting an end to the Roman master of the Italian Peninsula.	0.5143681764602661	-0.5717552693645482
4428	4428	Primele tablouri cu tematică proletară au fost făcute în anul 1905 și ele au fost Muncitorul și Muncitor în repaus.	The first pro-lethal thematic camps were made in 1905 and they were work and work at rest.	-1.579160633035376	In mid-1942, labour camps started to force new entrants to stay four weeks in quarantine.	0.4989323914051056	0.8470058413986848
4429	4429	RAF Bomber Command a jucat un rol important în campania împotriva obiectivelor petroliere.	The RAF Bomber Command has played an important role in the campaign against oil objectives.	0.6249825917096801	The German main objective was to destroy RAF Fighter Command.	0.6318846940994263	0.8718147715443303
4430	4430	Tancul este vulnerabil în fața infanteriei în special în teren închis și zone urbane.	The tank is vulnerable to infantry in particular in enclosed fields and urban areas.	0.8025607698605325	The tanks are not evenly armoured, the thickness of the armour depends on the area, thicker in areas more exposed to the impact of enemy projectiles.	0.5484105348587036	0.8169893006484221
4431	4431	Absolut toate proviziile lor sunt la este de Yser.	Absolutely all their supplies are at Yser.	0.9577945076782742	All exponates were taken to Botanical Gardina.	0.34114623069763184	0.5170304810903557
4432	4432	"""Târgurile putrede"" continuau să fie reprezentate de doi membrii în Parlament, în timp ce câteva centre urbane importante nu erau reprezentate."	The 'putty rounds' continued to be represented by two Members of Parliament, while some important urban centres were not represented.	-0.7034132301699826	As no candidate had obtained a majority of the votes in the electoral college, the House of Representatives kept a position.	0.5034650564193726	0.5155002627196902
4433	4433	Dobridorenii nu acceptă însă decât cu dificultate că antecesorii lor ar fi putut	However, the Dobridorens only find it difficult that their history could have been.	-0.058040640989848145	Obviously from the continuity of Dobridor's archaic way of life with those	0.38483956456184387	0.10523331126315823
4434	4434	Datoria publică directă era în 2007 la circa 32% din PIB.	The general government direct debt was around 32% of GDP in 2007.	0.2440001179333616	The ratio of government debt to GDP in Slovakia reached 52% by the end of 2016, well below the OECD average.	0.47136107087135315	0.9927130026418581
4435	4435	Demersul devine locul unei veritabile bătălii juridice, în care dreptul la apărare este frecvent batjocorit.	The start is becoming the place of a genuine legal battle, where the right of defence is frequently flouted.	-1.2299778435751265	The struggle between rival gangs in the light of day was common and the corruption of institutions called upon to enforce the law had been generalised.	0.41060498356819153	0.6729222958040034
4436	4436	Acest lucru a ajutat echipa să ajungă la cea mai bună poziție din istorie în clasamentul mondial al FIFA .	This helped the team to reach the best possible position in history in FIFA's world rankings.	0.8742337780766691	As countryside champion, in 1994 the team played barring matches to promote the national championship in the third lignite.	0.34600040316581726	-0.20874651335806224
4437	4437	Societățile combatante se confruntau cu un flux continuu.	Combating societies were confronted with a continuous flow.	0.9049206443325141	The shortcomings, hunger and competition have entailed mutual looting or violent conflicts between tribes.	0.47546884417533875	0.9086197175433274
4438	4438	Cel mai stimabil ziar era The Times care simpatiza cu Tory.	The most esteemed newspaper was The Times that sympathised with Tory.	0.5018255671014362	The prestigiosa magazine The Economist was very read.	0.4828348159790039	-1.255763827788063
